Time [z = 49.990 mm: Temperature 1] ((min)),Temperature [z = 49.990 mm: Temperature 1] ((C)),Time [z = 49.521 mm: Temperature 2] ((min)),Temperature [z = 49.521 mm: Temperature 2] ((C)),Time [z = 48.125 mm: Temperature 3] ((min)),Temperature [z = 48.125 mm: Temperature 3] ((C)),Time [z = 46.250 mm: Temperature 4] ((min)),Temperature [z = 46.250 mm: Temperature 4] ((C)),Time [z = 44.375 mm: Temperature 5] ((min)),Temperature [z = 44.375 mm: Temperature 5] ((C)),Time [z = 42.500 mm: Temperature 6] ((min)),Temperature [z = 42.500 mm: Temperature 6] ((C)),Time [z = 40.625 mm: Temperature 7] ((min)),Temperature [z = 40.625 mm: Temperature 7] ((C)),Time [z = 38.750 mm: Temperature 8] ((min)),Temperature [z = 38.750 mm: Temperature 8] ((C)),Time [z = 36.875 mm: Temperature 9] ((min)),Temperature [z = 36.875 mm: Temperature 9] ((C)),Time [z = 35.000 mm: Temperature 10] ((min)),Temperature [z = 35.000 mm: Temperature 10] ((C)),Time [z = 33.125 mm: Temperature 11] ((min)),Temperature [z = 33.125 mm: Temperature 11] ((C)),Time [z = 31.250 mm: Temperature 12] ((min)),Temperature [z = 31.250 mm: Temperature 12] ((C)),Time [z = 29.375 mm: Temperature 13] ((min)),Temperature [z = 29.375 mm: Temperature 13] ((C)),Time [z = 27.500 mm: Temperature 14] ((min)),Temperature [z = 27.500 mm: Temperature 14] ((C)),Time [z = 25.625 mm: Temperature 15] ((min)),Temperature [z = 25.625 mm: Temperature 15] ((C)),Time [z = 23.750 mm: Temperature 16] ((min)),Temperature [z = 23.750 mm: Temperature 16] ((C)),Time [z = 21.875 mm: Temperature 17] ((min)),Temperature [z = 21.875 mm: Temperature 17] ((C)),Time [z = 20.479 mm: Temperature 18] ((min)),Temperature [z = 20.479 mm: Temperature 18] ((C)),Time [z = 20.010 mm: Temperature 19] ((min)),Temperature [z = 20.010 mm: Temperature 19] ((C)),Time [z = 19.990 mm: Temperature 20] ((min)),Temperature [z = 19.990 mm: Temperature 20] ((C)),Time [z = 19.573 mm: Temperature 21] ((min)),Temperature [z = 19.573 mm: Temperature 21] ((C)),Time [z = 18.333 mm: Temperature 22] ((min)),Temperature [z = 18.333 mm: Temperature 22] ((C)),Time [z = 16.667 mm: Temperature 23] ((min)),Temperature [z = 16.667 mm: Temperature 23] ((C)),Time [z = 15.000 mm: Temperature 24] ((min)),Temperature [z = 15.000 mm: Temperature 24] ((C)),Time [z = 13.333 mm: Temperature 25] ((min)),Temperature [z = 13.333 mm: Temperature 25] ((C)),Time [z = 11.667 mm: Temperature 26] ((min)),Temperature [z = 11.667 mm: Temperature 26] ((C)),Time [z = 10.000 mm: Temperature 27] ((min)),Temperature [z = 10.000 mm: Temperature 27] ((C)),Time [z = 8.333 mm: Temperature 28] ((min)),Temperature [z = 8.333 mm: Temperature 28] ((C)),Time [z = 6.667 mm: Temperature 29] ((min)),Temperature [z = 6.667 mm: Temperature 29] ((C)),Time [z = 5.000 mm: Temperature 30] ((min)),Temperature [z = 5.000 mm: Temperature 30] ((C)),Time [z = 3.333 mm: Temperature 31] ((min)),Temperature [z = 3.333 mm: Temperature 31] ((C)),Time [z = 1.667 mm: Temperature 32] ((min)),Temperature [z = 1.667 mm: Temperature 32] ((C)),Time [z = 0.427 mm: Temperature 33] ((min)),Temperature [z = 0.427 mm: Temperature 33] ((C)),Time [z = 0.010 mm: Temperature 34] ((min)),Temperature [z = 0.010 mm: Temperature 34] ((C))
4.81812625,29.3530592,4.81812625,28.2293443,4.81812625,26.955504,4.81812625,25.4742815,4.81812625,24.2699773,4.81812625,23.3011299,4.81812625,22.532586,4.81812625,21.9324969,4.81812625,21.4733949,4.81812625,21.1320399,4.81812625,20.8894785,4.81812625,20.7309517,4.81812625,20.6457747,4.81812625,20.6271789,4.81812625,20.6721402,4.81812625,20.7812025,4.81812625,20.9583036,4.81812625,21.1326699,4.81812625,21.2010853,4.81812625,21.2027171,4.81812625,21.2063239,4.81812625,21.2199232,4.81812625,21.244166,4.81812625,21.2761631,4.81812625,21.3160179,4.81812625,21.3638569,4.81812625,21.4198284,4.81812625,21.4841084,4.81812625,21.5568757,4.81812625,21.6384063,4.81812625,21.7287184,4.81812625,21.828899,4.81812625,21.9055821,4.81812625,22.1663447
5.074098,29.941838,5.074098,28.7767649,5.074098,27.4519196,5.074098,25.9051422,5.074098,24.640285,5.074098,23.6164612,5.074098,22.7990131,5.074098,22.1563922,5.074098,21.6612815,5.074098,21.2904554,5.074098,21.0248681,5.074098,20.849589,5.074098,20.7537094,5.074098,20.7302077,5.074098,20.7757943,5.074098,20.8907449,5.074098,21.0787294,5.074098,21.2639619,5.074098,21.3366063,5.074098,21.3383381,5.074098,21.3421623,5.074098,21.3565577,5.074098,21.3821788,5.074098,21.4159501,5.074098,21.4579735,5.074098,21.5083739,5.074098,21.5672976,5.074098,21.6349187,5.074098,21.7114128,5.074098,21.7970566,5.074098,21.8918549,5.074098,21.9969312,5.074098,22.0773164,5.074098,22.3505146
5.28524475,30.4307964,5.28524475,29.2322867,5.28524475,27.8661649,5.28524475,26.2662583,5.28524475,24.952212,5.28524475,23.8836039,5.28524475,23.0261879,5.28524475,22.3486776,5.28524475,21.8239036,5.28524475,21.4286814,5.28524475,21.1439199,5.28524475,20.9545766,5.28524475,20.8495836,5.28524475,20.8217297,5.28524475,20.8675179,5.28524475,20.9870067,5.28524475,21.1836425,5.28524475,21.3775883,5.28524475,21.4536347,5.28524475,21.4554471,5.28524475,21.4594467,5.28524475,21.4744862,5.28524475,21.5012256,5.28524475,21.5364396,5.28524475,21.5802288,5.28524475,21.6327167,5.28524475,21.6940478,5.28524475,21.7643947,5.28524475,21.8439306,5.28524475,21.9329324,5.28524475,22.031394,5.28524475,22.1404689,5.28524475,22.2238781,5.28524475,22.5072352
5.54066725,31.0259639,5.54066725,29.7877668,5.54066725,28.3726103,5.54066725,26.709508,5.54066725,25.3368341,5.54066725,24.2147184,5.54066725,23.309413,5.54066725,22.5899617,5.54066725,22.0293962,5.54066725,21.60461,5.54066725,21.2964885,5.54066725,21.0898841,5.54066725,20.9735629,5.54066725,20.9401048,5.54066725,20.9857754,5.54066725,21.1103769,5.54066725,21.3170849,5.54066725,21.5212669,5.54066725,21.6013238,5.54066725,21.6032314,5.54066725,21.6074383,5.54066725,21.6232418,5.54066725,21.6513115,5.54066725,21.6882457,5.54066725,21.7341433,5.54066725,21.789126,5.54066725,21.8533364,5.54066725,21.9269451,5.54066725,22.0101223,5.54066725,22.1031451,5.54066725,22.2059945,5.54066725,22.3198598,5.54066725,22.4068923,5.54066725,22.7024229
5.7760665,31.5779606,5.7760665,30.3039088,5.7760665,28.8444157,5.7760665,27.1241018,5.7760665,25.6982477,5.7760665,24.5274806,5.7760665,23.578511,5.7760665,22.820697,5.7760665,22.2272732,5.7760665,21.7752291,5.7760665,21.4454547,5.7760665,21.2227316,5.7760665,21.0956967,5.7760665,21.056756,5.7760665,21.1019696,5.7760665,21.2309104,5.7760665,21.4465068,5.7760665,21.6598156,5.7760665,21.7434624,5.7760665,21.7454552,5.7760665,21.7498484,5.7760665,21.7663407,5.7760665,21.7956138,5.7760665,21.8341082,5.7760665,21.8819211,5.7760665,21.9391729,5.7760665,22.0060039,5.7760665,22.0825833,5.7760665,22.1690783,5.7760665,22.2657662,5.7760665,22.3726163,5.7760665,22.4908504,5.7760665,22.5811878,5.7760665,22.8878241
6.00678825,32.1220524,6.00678825,30.8134926,6.00678825,29.311298,6.00678825,27.5358246,6.00678825,26.0586124,6.00678825,24.8407664,6.00678825,23.849444,6.00678825,23.0543177,6.00678825,22.4288347,6.00678825,21.9500963,6.00678825,21.5990178,6.00678825,21.3603327,6.00678825,21.2225698,6.00678825,21.1779812,6.00678825,21.2224368,6.00678825,21.3552926,6.00678825,21.5792377,6.00678825,21.8012076,6.00678825,21.8882743,6.00678825,21.8903484,6.00678825,21.8949197,6.00678825,21.9120728,6.00678825,21.9425045,6.00678825,21.9825048,6.00678825,22.0321695,6.00678825,22.0916173,6.00678825,22.1609867,6.00678825,22.2404452,6.00678825,22.3301571,6.00678825,22.4304001,6.00678825,22.5411319,6.00678825,22.6636059,6.00678825,22.7571513,6.00678825,23.0745688
6.242935,32.681985,6.242935,31.3387368,6.242935,29.79359,6.242935,27.9625793,6.242935,26.4335781,6.242935,25.16817,6.242935,24.1339666,6.242935,23.3009667,6.242935,22.6428462,6.242935,22.1368367,6.242935,21.7638977,6.242935,21.508732,6.242935,21.3597762,6.242935,21.3091396,6.242935,21.3525096,6.242935,21.4890281,6.242935,21.7211441,6.242935,21.9516839,6.242935,22.0421487,6.242935,22.0443037,6.242935,22.0490526,6.242935,22.0668673,6.242935,22.0984631,6.242935,22.1399806,6.242935,22.1915142,6.242935,22.2531807,6.242935,22.325117,6.242935,22.4074885,6.242935,22.5004569,6.242935,22.6043002,6.242935,22.7189643,6.242935,22.8457346,6.242935,22.9425313,6.242935,23.2708769
6.52883175,33.363819,6.52883175,31.9793908,6.52883175,30.3832197,6.52883175,28.4861703,6.52883175,26.8954924,6.52883175,25.5733351,6.52883175,24.487854,6.52883175,23.6094473,6.52883175,22.912079,6.52883175,22.3731561,6.52883175,21.9737122,6.52883175,21.6984356,6.52883175,21.5356722,6.52883175,21.4773772,6.52883175,21.5190327,6.52883175,21.6595325,6.52883175,21.9010432,6.52883175,22.1415647,6.52883175,22.2360063,6.52883175,22.2382562,6.52883175,22.2432138,6.52883175,22.2618096,6.52883175,22.2947857,6.52883175,22.3381077,6.52883175,22.3918683,6.52883175,22.4561822,6.52883175,22.5311841,6.52883175,22.6170372,6.52883175,22.7139001,6.52883175,22.8220506,6.52883175,22.941421,6.52883175,23.0733348,6.52883175,23.1740245,6.52883175,23.5154579
6.74158175,33.8738718,6.74158175,32.459352,6.74158175,30.8258748,6.74158175,28.880501,6.74158175,27.2446301,6.74158175,25.8808225,6.74158175,24.7576343,6.74158175,23.8457621,6.74158175,23.1193907,6.74158175,22.5560675,6.74158175,22.1368942,6.74158175,21.8465615,6.74158175,21.6733612,6.74158175,21.6091465,6.74158175,21.6492566,6.74158175,21.7924094,6.74158175,22.0405672,6.74158175,22.2882431,6.74158175,22.3855488,6.74158175,22.3878671,6.74158175,22.3929758,6.74158175,22.412139,6.74158175,22.4461219,6.74158175,22.4907642,6.74158175,22.5461571,6.74158175,22.6124139,6.74158175,22.6896678,6.74158175,22.7780803,6.74158175,22.8778074,6.74158175,22.9891273,6.74158175,23.1119617,6.74158175,23.2476626,6.74158175,23.3512192,6.74158175,23.7022924
6.9944035,34.4829117,6.9944035,33.0332377,6.9944035,31.3561563,6.9944035,29.3542582,6.9944035,27.6654637,6.9944035,26.252812,6.9944035,25.0853286,6.9944035,24.1340652,6.9944035,23.3734745,6.9944035,22.7812801,6.9944035,22.3386763,6.9944035,22.0303705,6.9944035,21.844604,6.9944035,21.7731211,6.9944035,21.811103,6.9944035,21.9570678,6.9944035,22.212743,6.9944035,22.4686157,6.9944035,22.5692184,6.9944035,22.5716155,6.9944035,22.5768988,6.9944035,22.596721,6.9944035,22.6318774,6.9944035,22.6780632,6.9944035,22.7353679,6.9944035,22.8039033,6.9944035,22.8838002,6.9944035,22.9752185,6.9944035,23.0783113,6.9944035,23.1933569,6.9944035,23.3202649,6.9944035,23.4604205,6.9944035,23.5673501,6.9944035,23.9297663
7.20812525,35.0000893,7.20812525,33.5211809,7.20812525,31.8078216,7.20812525,29.758865,7.20812525,28.0259633,7.20812525,26.5725513,7.20812525,25.3680466,7.20812525,24.3838007,7.20812525,23.5944957,7.20812525,22.9780105,7.20812525,22.5156267,7.20812525,22.1920753,7.20812525,21.995565,7.20812525,21.9177582,7.20812525,21.9537112,7.20812525,22.1017812,7.20812525,22.363504,7.20812525,22.6260593,7.20812525,22.729363,7.20812525,22.7318249,7.20812525,22.7372518,7.20812525,22.7576184,7.20812525,22.7937484,7.20812525,22.8412183,7.20812525,22.9001164,7.20812525,22.9705529,7.20812525,23.0526571,7.20812525,23.1465874,7.20812525,23.2524941,7.20812525,23.3706561,7.20812525,23.5009726,7.20812525,23.6448565,7.20812525,23.7546097,7.20812525,24.1265226
7.461522,35.6160209,7.461522,34.1030207,7.461522,32.347338,7.461522,30.2434458,7.461522,28.459002,7.461522,26.9579003,7.461522,25.7100165,7.461522,24.6870559,7.461522,23.8639757,7.461522,23.2188454,7.461522,22.7330585,7.461522,22.3913848,7.461522,22.1820056,7.461522,22.0964971,7.461522,22.1297784,7.461522,22.2800252,7.461522,22.5485543,7.461522,22.8187399,7.461522,22.9251433,7.461522,22.9276796,7.461522,22.9332721,7.461522,22.9542693,7.461522,22.9915313,7.461522,23.0404989,7.461522,23.1012587,7.461522,23.1739193,7.461522,23.258608,7.461522,23.3554813,7.461522,23.4646869,7.461522,23.5865036,7.461522,23.7208187,7.461522,23.8690779,7.461522,23.9821452,7.461522,24.3652064
7.7169445,36.2397248,7.7169445,34.6929514,7.7169445,32.8953231,7.7169445,30.7369518,7.7169445,28.9013432,7.7169445,27.352843,7.7169445,26.0617816,7.7169445,25.0002189,7.7169445,24.1433911,7.7169445,23.4695652,7.7169445,22.9602558,7.7169445,22.6002818,7.7169445,22.3778076,7.7169445,22.2843337,7.7169445,22.3146515,7.7169445,22.4667638,7.7169445,22.7417763,7.7169445,23.0193478,7.7169445,23.1287686,7.7169445,23.1313774,7.7169445,23.1371319,7.7169445,23.1587489,7.7169445,23.1971288,7.7169445,23.2475798,7.7169445,23.3101873,7.7169445,23.3850579,7.7169445,23.4723174,7.7169445,23.5721201,7.7169445,23.684611,7.7169445,23.810069,7.7169445,23.9483697,7.7169445,24.1009911,7.7169445,24.2173631,7.7169445,24.6115434
7.92709375,36.7550096,7.92709375,35.1808916,7.92709375,33.3492894,7.92709375,31.1467686,7.92709375,29.2696602,7.92709375,27.6826739,7.92709375,26.3565084,7.92709375,25.2635131,7.92709375,24.3791545,7.92709375,23.6818656,7.92709375,23.1532657,7.92709375,22.778221,7.92709375,22.5448897,7.92709375,22.444718,7.92709375,22.4724,7.92709375,22.6258041,7.92709375,22.9058694,7.92709375,23.189289,7.92709375,23.3011119,7.92709375,23.3037785,7.92709375,23.3096626,7.92709375,23.3317778,7.92709375,23.3710597,7.92709375,23.4227115,7.92709375,23.4868171,7.92709375,23.563482,7.92709375,23.6528302,7.92709375,23.7550147,7.92709375,23.8701781,7.92709375,23.9985995,7.92709375,24.1401447,7.92709375,24.2963183,7.92709375,24.4153819,7.92709375,24.8186196
8.1830655,37.3851072,8.1830655,35.7781922,8.1830655,33.9058282,8.1830655,31.6503104,8.1830655,29.7233463,8.1830655,28.0900794,8.1830655,26.7216503,8.1830655,25.590758,8.1830655,24.6731499,8.1830655,23.947464,8.1830655,23.395453,8.1830655,23.0020474,8.1830655,22.7554062,8.1830655,22.6469182,8.1830655,22.6711683,8.1830655,22.8258696,8.1830655,23.1117668,8.1830655,23.4020469,8.1830655,23.516703,8.1830655,23.519438,8.1830655,23.5254757,8.1830655,23.5481839,8.1830655,23.5885441,8.1830655,23.6416353,8.1830655,23.7075401,8.1830655,23.7863621,8.1830655,23.8782237,8.1830655,23.9832761,8.1830655,24.1016589,8.1830655,24.2336515,8.1830655,24.3791081,8.1830655,24.539565,8.1830655,24.6618749,8.1830655,25.076038
8.41921225,37.9687801,8.41921225,36.3321018,8.41921225,34.4227337,8.41921225,32.1190802,8.41921225,30.1467969,8.41921225,28.471419,8.41921225,27.0644875,8.41921225,25.8990208,8.41921225,24.951025,8.41921225,24.1993298,8.41921225,23.6258152,8.41921225,23.2154777,8.41921225,22.9564844,8.41921225,22.8401794,8.41921225,22.8610551,8.41921225,23.0166902,8.41921225,23.3076584,8.41921225,23.6040145,8.41921225,23.7211951,8.41921225,23.7239911,8.41921225,23.7301663,8.41921225,23.7534085,8.41921225,23.7947435,8.41921225,23.8491402,8.41921225,23.9166795,8.41921225,23.997464,8.41921225,24.0916141,8.41921225,24.1992794,8.41921225,24.3205971,8.41921225,24.4558467,8.41921225,24.6048715,8.41921225,24.7692373,8.41921225,24.8945101,8.41921225,25.3186468
8.64963475,38.5404123,8.64963475,36.8751298,8.64963475,34.9301881,8.64963475,32.5802391,8.64963475,30.5643384,8.64963475,28.848395,8.64963475,27.4043349,8.64963475,26.2054846,8.64963475,25.228102,8.64963475,24.4512052,8.64963475,23.8568025,8.64963475,23.4299594,8.64963475,23.1588573,8.64963475,23.0348036,8.64963475,23.052208,8.64963475,23.2085256,8.64963475,23.5041709,8.64963475,23.8062328,8.64963475,23.9257977,8.64963475,23.9286515,8.64963475,23.9349573,8.64963475,23.9587087,8.64963475,24.0009772,8.64963475,24.0566275,8.64963475,24.1257394,8.64963475,24.2084139,8.64963475,24.3047698,8.64963475,24.4149552,8.64963475,24.5391048,8.64963475,24.6774983,8.64963475,24.8299687,8.64963475,24.9981099,8.64963475,25.126245,8.64963475,25.5600177
8.885034,39.1265072,8.885034,37.4324424,8.885034,35.4516953,8.885034,33.0551294,8.885034,30.9952786,8.885034,29.2384262,8.885034,27.7568847,8.885034,26.5242922,8.885034,25.5171626,8.885034,24.7147078,8.885034,24.0990697,8.885034,23.6553896,8.885034,23.3718693,8.885034,23.2397852,8.885034,23.2534699,8.885034,23.4102598,8.885034,23.7104145,8.885034,24.0180836,8.885034,24.1400058,8.885034,24.1429169,8.885034,24.1493524,8.885034,24.1736121,8.885034,24.2168164,8.885034,24.2737272,8.885034,24.3444228,8.885034,24.4290029,8.885034,24.5275846,8.885034,24.6403145,8.885034,24.7673248,8.885034,24.9088953,8.885034,25.0648486,8.885034,25.2368072,8.885034,25.3678368,8.885034,25.8113557
9.17068075,39.840488,9.17068075,38.1120746,9.17068075,36.0885848,9.17068075,33.6363452,9.17068075,31.5239682,9.17068075,29.718181,9.17068075,28.1917568,9.17068075,26.9187065,9.17068075,25.8758528,9.17068075,25.0426438,9.17068075,24.4013872,9.17068075,23.9373215,9.17068075,23.6386806,9.17068075,23.4967121,9.17068075,23.5056643,9.17068075,23.6627392,9.17068075,23.9680186,9.17068075,24.2822038,9.17068075,24.4068841,9.17068075,24.4098622,9.17068075,24.4164504,9.17068075,24.4413115,9.17068075,24.4856281,9.17068075,24.5440415,9.17068075,24.6166287,9.17068075,24.7034876,9.17068075,24.8047335,9.17068075,24.9205111,9.17068075,25.0509494,9.17068075,25.1963286,9.17068075,25.3564589,9.17068075,25.5329967,9.17068075,25.6674991,9.17068075,26.1227132
9.3844025,40.3766126,9.3844025,38.6228988,9.3844025,36.5679172,9.3844025,34.0746419,9.3844025,31.9235246,9.3844025,30.0816171,9.3844025,28.5220314,9.3844025,27.2190539,9.3844025,26.1497366,9.3844025,25.2937045,9.3844025,24.6333917,9.3844025,24.154113,9.3844025,23.8441309,9.3844025,23.6946771,9.3844025,23.6999431,9.3844025,23.8570371,9.3844025,24.1659148,9.3844025,24.4847789,9.3844025,24.6114529,9.3844025,24.6144795,9.3844025,24.6211787,9.3844025,24.6464792,9.3844025,24.6916117,9.3844025,24.7511308,9.3844025,24.8251123,9.3844025,24.9136529,9.3844025,25.0168665,9.3844025,25.1348962,9.3844025,25.2678691,9.3844025,25.4160654,9.3844025,25.579286,9.3844025,25.7592127,9.3844025,25.8962857,9.3844025,26.3601577
9.63779925,41.0143864,9.63779925,39.2311169,9.63779925,37.1393376,9.63779925,34.5980955,9.63779925,32.4016678,9.63779925,30.517484,9.63779925,28.919051,9.63779925,27.5809773,9.63779925,26.4805849,9.63779925,25.5977089,9.63779925,24.9149349,9.63779925,24.4176717,9.63779925,24.0942206,9.63779925,23.9358007,9.63779925,23.9365426,9.63779925,24.0934509,9.63779925,24.4063394,9.63779925,24.7305369,9.63779925,24.8594982,9.63779925,24.8625807,9.63779925,24.8694079,9.63779925,24.8952176,9.63779925,24.9412998,9.63779925,25.0021092,9.63779925,25.0777205,9.63779925,25.1682289,9.63779925,25.2737466,9.63779925,25.3944153,9.63779925,25.5303593,9.63779925,25.6818591,9.63779925,25.8487046,9.63779925,26.0326075,9.63779925,26.1726969,9.63779925,26.64673
9.85054925,41.5515481,9.85054925,39.7438154,9.85054925,37.6215718,9.85054925,35.0406049,9.85054925,32.8066323,9.85054925,30.8873942,9.85054925,29.2567236,9.85054925,27.8894963,9.85054925,26.7632591,9.85054925,25.8580231,9.85054925,25.1565026,9.85054925,24.6441879,9.85054925,24.3094167,9.85054925,24.1434018,9.85054925,24.1402282,9.85054925,24.2968192,9.85054925,24.6128753,9.85054925,24.9413827,9.85054925,25.0722044,9.85054925,25.0753325,9.85054925,25.0822643,9.85054925,25.1084924,9.85054925,25.1553576,9.85054925,25.2172339,9.85054925,25.2941949,9.85054925,25.3863346,9.85054925,25.4937639,9.85054925,25.6166229,9.85054925,25.755034,9.85054925,25.9092779,9.85054925,26.0791353,9.85054925,26.2663427,9.85054925,26.4089394,9.85054925,26.8914194
10.103371,42.1918999,10.103371,40.3555152,10.103371,38.1975826,10.103371,35.5700629,10.103371,33.2920687,10.103371,31.3317023,10.103371,29.6631778,10.103371,28.2616843,10.103371,27.1050336,10.103371,26.1734454,10.103371,25.4497883,10.103371,24.9196522,10.103371,24.5714222,10.103371,24.396309,10.103371,24.3883494,10.103371,24.5443767,10.103371,24.8639642,10.103371,25.1973967,10.103371,25.3303585,10.103371,25.3335391,10.103371,25.340592,10.103371,25.3673062,10.103371,25.4150852,10.103371,25.4782098,10.103371,25.5567524,10.103371,25.6508056,10.103371,25.7604787,10.103371,25.8859103,10.103371,26.0272202,10.103371,26.1846894,10.103371,26.3580878,10.103371,26.5491811,10.103371,26.6947267,10.103371,27.1871428
10.3593427,42.8423536,10.3593427,40.9774012,10.3593427,38.7838767,10.3593427,36.1099146,10.3593427,33.7879798,10.3593427,31.7865331,10.3593427,30.080168,10.3593427,28.6443862,10.3593427,27.4572649,10.3593427,26.4992348,10.3593427,25.7533213,10.3593427,25.2052182,10.3593427,24.8433627,10.3593427,24.6589686,10.3593427,24.6460302,10.3593427,24.8012966,10.3593427,25.1242196,10.3593427,25.4624348,10.3593427,25.5974902,10.3593427,25.6007222,10.3593427,25.6078942,10.3593427,25.6350893,10.3593427,25.6837758,10.3593427,25.7481435,10.3593427,25.8282637,10.3593427,25.9242277,10.3593427,26.0361431,10.3593427,26.164147,10.3593427,26.3083567,10.3593427,26.4690533,10.3593427,26.6459962,10.3593427,26.84098,10.3593427,26.9894784,10.3593427,27.4918451
10.5704895,43.3805115,10.5704895,41.4923288,10.5704895,39.2698559,10.5704895,36.558109,10.5704895,34.2004071,10.5704895,32.1655016,10.5704895,30.4282935,10.5704895,28.9645389,10.5704895,27.7525319,10.5704895,26.7728764,10.5704895,26.008728,10.5704895,25.4458681,10.5704895,25.0727798,10.5704895,24.8806831,10.5704895,24.863542,10.5704895,25.0180413,10.5704895,25.3435383,10.5704895,25.685547,10.5704895,25.8222747,10.5704895,25.8255478,10.5704895,25.8328156,10.5704895,25.8603987,10.5704895,25.9098204,10.5704895,25.9751979,10.5704895,26.0566016,10.5704895,26.1541215,10.5704895,26.2678639,10.5704895,26.3979649,10.5704895,26.5445396,10.5704895,26.7078693,10.5704895,26.8877047,10.5704895,27.0858641,10.5704895,27.2367731,10.5704895,27.7472639
10.825912,44.0333672,10.825912,42.1174677,10.825912,39.8604489,10.825912,37.1035978,10.825912,34.7031811,10.825912,32.6282949,10.825912,30.8542065,10.825912,29.3569756,10.825912,28.1151561,10.825912,27.1095604,10.825912,26.3235025,10.825912,25.7428713,10.825912,25.3562086,10.825912,25.1547468,10.825912,25.1324178,10.825912,25.2858345,10.825912,25.6142459,10.825912,25.9606729,10.825912,26.0993616,10.825912,26.1026832,10.825912,26.1100637,10.825912,26.1381066,10.825912,26.1884023,10.825912,26.2549834,10.825912,26.3379189,10.825912,26.4372976,10.825912,26.5532242,10.825912,26.6858333,10.825912,26.8352376,10.825912,27.0017186,10.825912,27.1850165,10.825912,27.3869783,10.825912,27.5407738,10.825912,28.0609944
11.0613112,44.6368382,11.0613112,42.6957678,11.0613112,40.4073698,11.0613112,37.6095371,11.0613112,35.1702915,11.0613112,33.0590407,11.0613112,31.2513837,11.0613112,29.7236561,11.0613112,28.4546487,11.0613112,27.425365,11.0613112,26.6192653,11.0613112,26.0223393,11.0613112,25.6231863,11.0613112,25.4130533,11.0613112,25.3858479,11.0613112,25.5381221,11.0613112,25.8690313,11.0613112,26.2193675,11.0613112,26.3598047,11.0613112,26.3631695,11.0613112,26.3706512,11.0613112,26.3991083,11.0613112,26.450195,11.0613112,26.5178678,11.0613112,26.6021948,11.0613112,26.7032638,11.0613112,26.821178,11.0613112,26.9560705,11.0613112,27.1080519,11.0613112,27.2774039,11.0613112,27.4638572,11.0613112,27.6692846,11.0613112,27.8257117,11.0613112,28.3548029
11.292033,45.2299299,11.292033,43.2645239,11.292033,40.9457825,11.292033,38.1083101,11.292033,35.6314913,11.292033,33.4850334,11.292033,31.6448556,11.292033,30.0875601,11.292033,28.7921676,11.292033,27.7398679,11.292033,26.9142646,11.292033,26.3014482,11.292033,25.8900761,11.292033,25.6714137,11.292033,25.6393486,11.292033,25.7903779,11.292033,26.1235704,11.292033,26.4775954,11.292033,26.6196942,11.292033,26.6231002,11.292033,26.6306786,11.292033,26.6595334,11.292033,26.7113821,11.292033,26.7801093,11.292033,26.8657822,11.292033,26.9684872,11.292033,27.0883264,11.292033,27.2254315,11.292033,27.3799111,11.292033,27.5520468,11.292033,27.7415603,11.292033,27.9503496,11.292033,28.1093295,11.292033,28.6470274
11.5281797,45.8386018,11.5281797,43.848628,11.5281797,41.4992481,11.5281797,38.6217402,11.5281797,36.106957,11.5281797,33.9249075,11.5281797,32.0518332,11.5281797,30.4646055,11.5281797,29.1424777,11.5281797,28.0668295,11.5281797,27.2214113,11.5281797,26.5924175,11.5281797,26.168568,11.5281797,25.9411498,11.5281797,25.9040345,11.5281797,26.0536676,11.5281797,26.3890346,11.5281797,26.7466929,11.5281797,26.8904407,11.5281797,26.8938877,11.5281797,26.9015625,11.5281797,26.930816,11.5281797,26.9834314,11.5281797,27.0532219,11.5281797,27.1402538,11.5281797,27.2446124,11.5281797,27.3663985,11.5281797,27.5057422,11.5281797,27.6627501,11.5281797,27.8377041,11.5281797,28.0303165,11.5281797,28.2425107,11.5281797,28.4040765,11.5281797,28.9504934
11.8140765,46.5776586,11.8140765,44.558389,11.8140765,42.1724673,11.8140765,39.2471965,11.8140765,36.6871014,11.8140765,34.4625487,11.8140765,32.5501635,11.8140765,30.9271382,11.8140765,29.5730046,11.8140765,28.46937,11.8140765,27.6001629,11.8140765,26.9517052,11.8140765,26.512795,11.8140765,26.27475,11.8140765,26.2314273,11.8140765,26.3792161,11.8140765,26.7170076,11.8140765,27.078882,11.8140765,27.2245592,11.8140765,27.2280542,11.8140765,27.2358427,11.8140765,27.265568,11.8140765,27.3190941,11.8140765,27.3901512,11.8140765,27.4788041,11.8140765,27.5851369,11.8140765,27.7092487,11.8140765,27.8512683,11.8140765,28.0112994,11.8140765,28.1896242,11.8140765,28.3859439,11.8140765,28.6022124,11.8140765,28.7668729,11.8140765,29.3237254
