Time ((min)),Degree of Cure [z = 49.990 mm: Degree of Cure],Degree of Cure [z = 49.521 mm: Degree of Cure 1],Degree of Cure [z = 48.125 mm: Degree of Cure 2],Degree of Cure [z = 46.250 mm: Degree of Cure 3],Degree of Cure [z = 44.375 mm: Degree of Cure 4],Degree of Cure [z = 42.500 mm: Degree of Cure 5],Degree of Cure [z = 40.625 mm: Degree of Cure 6],Degree of Cure [z = 38.750 mm: Degree of Cure 7],Degree of Cure [z = 36.875 mm: Degree of Cure 8],Degree of Cure [z = 35.000 mm: Degree of Cure 9],Degree of Cure [z = 33.125 mm: Degree of Cure 10],Degree of Cure [z = 31.250 mm: Degree of Cure 11],Degree of Cure [z = 29.375 mm: Degree of Cure 12],Degree of Cure [z = 27.500 mm: Degree of Cure 13],Degree of Cure [z = 25.625 mm: Degree of Cure 14],Degree of Cure [z = 23.750 mm: Degree of Cure 15],Degree of Cure [z = 21.875 mm: Degree of Cure 16],Degree of Cure [z = 20.479 mm: Degree of Cure 17],Degree of Cure [z = 20.010 mm: Degree of Cure 18]
170.40356,0.830695123,0.832089257,0.833841549,0.836138869,0.838240232,0.840065896,0.84153807,0.842591972,0.843178987,0.843269996,0.842856402,0.841949508,0.840578062,0.838784065,0.836617192,0.83412851,0.831364483,0.829181259,0.828419992
170.656956,0.830763235,0.832153757,0.833901696,0.836193639,0.838290442,0.840112448,0.841581916,0.842634087,0.84322036,0.843311635,0.842899347,0.841994855,0.840626983,0.838837827,0.836677167,0.834196187,0.831441475,0.829266208,0.828507842
170.912379,0.830831625,0.832218524,0.833962095,0.83624864,0.838340866,0.840159197,0.841625947,0.842676378,0.843261902,0.843353438,0.842942455,0.842040367,0.840676073,0.838891763,0.836737321,0.834264047,0.831518651,0.82935134,0.828595873
171.122528,0.83088769,0.83227162,0.834011612,0.836293734,0.838382206,0.840197525,0.841662045,0.842711048,0.843295956,0.843387702,0.842977784,0.84207766,0.840716291,0.838935941,0.836786581,0.834319603,0.831581816,0.829421001,0.8286679
171.3785,0.83095574,0.832336069,0.834071718,0.836348474,0.838432392,0.840244054,0.841705866,0.842753133,0.843337289,0.843429287,0.843020656,0.842122909,0.840765079,0.838989523,0.836846313,0.834386952,0.831658367,0.829505407,0.828755166
171.614647,0.831018283,0.832395303,0.834126964,0.836398789,0.838478522,0.840286823,0.841746145,0.842791813,0.843375276,0.8434675,0.843060047,0.842164477,0.840809891,0.839038727,0.836901151,0.834448766,0.831728607,0.829582834,0.828835211
171.845069,0.831079095,0.832452901,0.834180686,0.836447718,0.838523383,0.840328414,0.841785314,0.842829426,0.843412212,0.843504653,0.84309834,0.84220488,0.840853439,0.839086534,0.83695442,0.834508797,0.8317968,0.82965799,0.8289129
172.080468,0.831140977,0.83251153,0.834235377,0.836497534,0.838569057,0.84037076,0.841825192,0.842867719,0.843449811,0.84354247,0.843137313,0.842245994,0.840897746,0.839135164,0.837008593,0.83456983,0.831866114,0.829734363,0.828991842
172.366115,0.831212405,0.832580511,0.834300629,0.836557506,0.838624205,0.840421935,0.841873396,0.842914006,0.843495259,0.843588174,0.843184407,0.842295669,0.840951267,0.839193894,0.837074002,0.834643501,0.831949752,0.829826492,0.829087061
172.579837,0.831261845,0.83262923,0.834347641,0.836601503,0.838665042,0.840459989,0.8419093,0.842948503,0.843529134,0.84362224,0.843219506,0.842332684,0.840991141,0.83923764,0.83712271,0.834698343,0.832011984,0.829895009,0.82915786
172.833234,0.831315517,0.832683074,0.834400602,0.836652062,0.838712579,0.840504621,0.84195158,0.842989203,0.843569133,0.843662475,0.84326096,0.842376398,0.841038224,0.839289281,0.83718019,0.83476303,0.832085329,0.82997569,0.829241197
173.045984,0.831356651,0.832725005,0.83444258,0.83669292,0.838751528,0.840541528,0.841986738,0.843023153,0.843602552,0.843696116,0.84329563,0.842412958,0.841077595,0.839332453,0.837228221,0.834817046,0.832146507,0.830042908,0.829310594
173.298805,0.831400766,0.832770703,0.834489164,0.836739195,0.838796331,0.840584455,0.842027935,0.843063121,0.843642002,0.843735886,0.843336645,0.842456218,0.841124177,0.839383513,0.837284994,0.83488083,0.832218637,0.83012204,0.829392241
173.554777,0.831440664,0.832812704,0.834532771,0.836783442,0.838839891,0.840626717,0.842068859,0.843103066,0.843681583,0.843775878,0.843377939,0.842499794,0.8411711,0.839434928,0.837342115,0.834944921,0.832290976,0.830201252,0.829473911
173.765924,0.831470033,0.832844092,0.834565932,0.836817779,0.838874254,0.840660485,0.842101871,0.843135507,0.843713875,0.843808601,0.843411784,0.842535538,0.841209596,0.839477093,0.837388917,0.834997358,0.832350037,0.830265795,0.829540406
174.021346,0.831501811,0.832878526,0.834602898,0.83685679,0.838913909,0.840699943,0.842140819,0.843174055,0.843752439,0.843847813,0.843452424,0.842578506,0.841255885,0.839527776,0.837445124,0.835060236,0.8324207,0.830342858,0.829619736
174.256746,0.831527605,0.832906898,0.83463389,0.836890182,0.838948447,0.840734798,0.842175608,0.843208779,0.843787393,0.843883505,0.843489518,0.842617784,0.841298222,0.83957412,0.837496463,0.835117565,0.832484961,0.830412771,0.82969164
174.487467,0.831550012,0.832931877,0.83466161,0.836920622,0.838980441,0.840767516,0.842208613,0.843241997,0.84382104,0.843918015,0.84352549,0.842655939,0.841339378,0.839619162,0.837546312,0.835173133,0.832547091,0.830480209,0.829760937
174.723614,0.83157022,0.83295471,0.834687354,0.83694944,0.839011232,0.840799439,0.84224118,0.843275066,0.843854763,0.843952775,0.843561845,0.84269458,0.841381096,0.839664815,0.837596788,0.835229296,0.83260972,0.830548024,0.829830557
175.009511,0.831591425,0.832979018,0.834715235,0.836981313,0.839045907,0.840835944,0.842278894,0.843313753,0.84389453,0.843994008,0.843605148,0.842740725,0.841430977,0.839719404,0.837657081,0.835296247,0.832684157,0.8306284,0.829912986
175.222261,0.831605176,0.832994995,0.834733857,0.837003021,0.839069929,0.840861603,0.842305726,0.843341548,0.843923323,0.844024037,0.843636817,0.842774563,0.841467604,0.839759495,0.837701321,0.835345281,0.832738519,0.830686947,0.829972969
175.475083,0.831619433,0.833011771,0.83475371,0.837026605,0.83909646,0.840890345,0.842336142,0.843373368,0.843956544,0.844058894,0.843673737,0.842814125,0.841510492,0.839806453,0.837753099,0.835402564,0.832801853,0.830754982,0.830042607
175.688804,0.831629992,0.833024346,0.834768806,0.837044859,0.839117319,0.84091325,0.842360659,0.843399261,0.843983784,0.844087646,0.843704324,0.842846995,0.841546183,0.839845547,0.837796177,0.835450143,0.832854322,0.830811209,0.830100104
175.942201,0.831640864,0.833037452,0.834784775,0.837064527,0.839140163,0.840938694,0.842388228,0.843428673,0.844014983,0.844120788,0.84373975,0.84288519,0.841587732,0.839891084,0.837846322,0.835505436,0.832915134,0.830876213,0.830166513
176.197624,0.831650308,0.833048981,0.834799035,0.837082426,0.839161307,0.840962594,0.842414452,0.843456949,0.844045238,0.844153149,0.84377452,0.842922812,0.841628742,0.839936062,0.837895827,0.835559931,0.832974907,0.83093994,0.830231554
176.407773,0.831657028,0.833057281,0.834809451,0.837095738,0.839177287,0.840980915,0.842434803,0.84347912,0.844069164,0.844178914,0.843802345,0.842953025,0.841661747,0.839972291,0.837935687,0.835603741,0.833022839,0.830990918,0.830283534
176.663745,0.831664153,0.833066178,0.834820763,0.83711044,0.839195205,0.841001733,0.842458196,0.843504857,0.844097164,0.844209263,0.843835283,0.842988919,0.841701042,0.840015462,0.837983171,0.835655862,0.833079729,0.831051287,0.830345036
176.899891,0.83166978,0.833073289,0.834829938,0.837122584,0.839210251,0.841019475,0.842478389,0.843527317,0.844121821,0.844236185,0.843864667,0.843021066,0.841736325,0.840054268,0.838025845,0.835702639,0.83313066,0.8311052,0.830399909
177.130314,0.831674532,0.833079359,0.834837872,0.837133262,0.839223684,0.841035527,0.842496876,0.843548087,0.844144816,0.844261464,0.843892403,0.843051528,0.841769838,0.840091169,0.838066422,0.835747064,0.833178923,0.831156177,0.83045175
177.365713,0.831678716,0.833084759,0.834845025,0.837143052,0.839236187,0.841050675,0.842514531,0.843568129,0.844167198,0.844286241,0.843919738,0.843081669,0.841803085,0.840127823,0.838106728,0.835791144,0.833226707,0.831206539,0.830502921
177.65136,0.831683017,0.833090376,0.834852571,0.837153567,0.839249843,0.841067468,0.842534362,0.843590898,0.84419287,0.844314887,0.843951536,0.843116889,0.841842049,0.840170846,0.838154045,0.835842832,0.833282612,0.831265323,0.830562595
177.865082,0.831685764,0.833094003,0.834857507,0.837160565,0.839259073,0.841078979,0.842548126,0.843606871,0.844211045,0.844335317,0.843974348,0.843142267,0.841870207,0.840201984,0.838188299,0.835880215,0.833322962,0.831307659,0.830605537
178.118478,0.831688553,0.833097722,0.834862635,0.837167952,0.839268963,0.841091481,0.842563254,0.843624613,0.844231411,0.84435838,0.844000249,0.843171207,0.84190241,0.840237653,0.838227551,0.835923018,0.833369073,0.831355944,0.830654472
178.331228,0.831690572,0.83310044,0.834866426,0.837173498,0.839276493,0.841101121,0.842575054,0.843638588,0.844247589,0.844376828,0.844021083,0.843194581,0.841928494,0.84026659,0.838259408,0.835957733,0.833406407,0.831394966,0.830693991
178.58405,0.831692623,0.833103228,0.834870363,0.837179347,0.839284551,0.841111575,0.842588001,0.843654082,0.844265685,0.844397615,0.844044697,0.843221194,0.841958284,0.840299696,0.838295873,0.835997444,0.833449041,0.831439444,0.830739002
178.840022,0.831694383,0.833105647,0.834873821,0.837184568,0.839291852,0.841121177,0.842600039,0.843668643,0.844282849,0.844417484,0.844067406,0.843246907,0.841987162,0.840331851,0.838331314,0.836036017,0.833490383,0.831482492,0.830782532
179.051169,0.831695621,0.833107363,0.834876304,0.837188375,0.839297252,0.841128373,0.842609167,0.843679798,0.844296115,0.844432955,0.844085196,0.843267143,0.842009961,0.840357287,0.838359368,0.836066538,0.833523043,0.831516441,0.830816836
179.306591,0.831696907,0.833109162,0.834878936,0.837192469,0.839303137,0.841136309,0.842619345,0.843692358,0.844311177,0.844450643,0.844105651,0.843290512,0.842036373,0.840386808,0.838391953,0.836101974,0.833560911,0.83155574,0.830856521
179.54199,0.831697909,0.833110577,0.834881031,0.837195777,0.839307961,0.841142903,0.842627903,0.843703032,0.844324095,0.844465931,0.844123442,0.843310937,0.842059538,0.840412756,0.838420619,0.836133139,0.833594167,0.831590194,0.830891288
179.772712,0.831698749,0.833111774,0.834882821,0.837198645,0.839312199,0.841148765,0.842635596,0.84371272,0.844335919,0.844480025,0.844139939,0.843329962,0.842081185,0.840437054,0.838447486,0.836162342,0.83362529,0.83162239,0.830923757
180.008859,0.831699481,0.833112826,0.834884413,0.83720123,0.83931607,0.841154187,0.842642789,0.843721869,0.844347182,0.844493548,0.844155862,0.843348411,0.842102249,0.840460748,0.838473712,0.836190843,0.833655629,0.831653727,0.83095534
180.294756,0.831700223,0.833113903,0.83488606,0.837203948,0.839320197,0.841160044,0.842650655,0.843731982,0.844359748,0.844508758,0.84417389,0.843369407,0.842126311,0.840487882,0.838503779,0.836223518,0.833690366,0.831689551,0.83099142
180.507506,0.831700689,0.833114585,0.834887116,0.837205715,0.839322918,0.841163953,0.842655965,0.843738877,0.844368393,0.8445193,0.844186463,0.843384121,0.842143235,0.840507011,0.838525001,0.83624658,0.833714857,0.831714772,0.831016805
180.760327,0.831701159,0.833115279,0.834888201,0.837207554,0.839325786,0.841168124,0.842661692,0.843746387,0.844377889,0.844530964,0.844200458,0.84340058,0.842162233,0.840528535,0.838548907,0.836272561,0.83374242,0.831743118,0.83104532
180.974049,0.831701498,0.833115783,0.834888998,0.837208923,0.839327947,0.841171302,0.8426661,0.84375222,0.844385325,0.844540162,0.844211558,0.843413692,0.84217742,0.840545781,0.838568085,0.836293405,0.833764514,0.831765811,0.831068136
181.227446,0.831701838,0.833116294,0.834889812,0.837210342,0.839330213,0.841174673,0.842670827,0.843758537,0.844393444,0.844550277,0.844223839,0.843428271,0.842194367,0.840565072,0.838589564,0.836316755,0.833789241,0.831791178,0.831093626
181.440196,0.831702082,0.833116662,0.834890406,0.837211388,0.839331905,0.841177218,0.84267443,0.843763395,0.844399739,0.844558174,0.844233481,0.843439769,0.84220778,0.840580375,0.838606625,0.836335306,0.833808872,0.831811292,0.831113828
181.693018,0.831702327,0.833117036,0.834891013,0.837212472,0.839333679,0.841179917,0.842678292,0.843768651,0.844406606,0.844566851,0.844244139,0.84345254,0.842222731,0.840597477,0.838625717,0.836356072,0.833830828,0.831833763,0.831136385
181.948989,0.831702535,0.833117355,0.834891539,0.837213423,0.839335255,0.841182341,0.842681798,0.843773469,0.844412955,0.844574932,0.844254128,0.843464569,0.842236867,0.840613689,0.838643843,0.836375793,0.833851665,0.831855063,0.831157755
182.160136,0.83170268,0.833117579,0.834891911,0.837214104,0.839336398,0.84118412,0.842684397,0.843777074,0.844417744,0.844581071,0.844261762,0.843473807,0.842247763,0.840626218,0.838657871,0.836391062,0.833867787,0.831871526,0.831174264
182.415559,0.831702829,0.833117812,0.8348923,0.837214826,0.839337622,0.841186044,0.842687236,0.843781045,0.844423061,0.844587932,0.844270341,0.843484237,0.842260108,0.840640446,0.838673825,0.836408434,0.833886118,0.831890226,0.831193008
182.650958,0.831702944,0.833117993,0.834892606,0.8372154,0.839338607,0.84118761,0.84268957,0.843784342,0.844427511,0.844593716,0.844277618,0.843493128,0.842270674,0.840652657,0.838687539,0.836423374,0.833901873,0.831906281,0.831209093
182.88168,0.83170304,0.833118144,0.834892864,0.83721589,0.839339457,0.841188977,0.842691626,0.84378727,0.844431495,0.84459893,0.844284215,0.843501225,0.842280329,0.840663845,0.838700122,0.836437088,0.833916329,0.831920998,0.831223831
183.150326,0.831703133,0.833118293,0.834893119,0.837216382,0.83934032,0.841190377,0.842693755,0.843790331,0.844435693,0.844604463,0.844291259,0.843509914,0.842290731,0.84067593,0.838713736,0.836451935,0.833931971,0.831936907,0.831239755
183.403723,0.831703205,0.833118409,0.834893322,0.837216777,0.839341022,0.841191531,0.842695527,0.843792902,0.84443925,0.844609187,0.844297312,0.84351742,0.842299753,0.840686443,0.838725601,0.836464882,0.833945604,0.831950759,0.831253613
183.616473,0.831703257,0.833118493,0.834893469,0.837217066,0.839341541,0.841192391,0.842696861,0.843794854,0.844441971,0.844612823,0.844301996,0.843523254,0.84230679,0.840694665,0.838734893,0.836475028,0.833956283,0.8319616,0.831264455
183.869295,0.831703308,0.833118577,0.834893618,0.837217362,0.839342079,0.841193294,0.842698273,0.843796938,0.844444896,0.84461676,0.844307095,0.843529637,0.842314517,0.840703715,0.83874514,0.836486222,0.833968062,0.831973548,0.831276399
184.083017,0.831703345,0.833118638,0.834893726,0.83721758,0.839342479,0.84119397,0.84269934,0.843798526,0.844447142,0.844619801,0.844311057,0.843534616,0.842320568,0.84071082,0.838753196,0.836495029,0.833977325,0.831982936,0.831285781
184.336413,0.831703382,0.833118699,0.834893836,0.837217803,0.839342892,0.841194676,0.842700464,0.843800212,0.844449545,0.844623076,0.844315347,0.843540034,0.842327174,0.840718599,0.838762031,0.836504694,0.833987488,0.831993228,0.831296062
184.591836,0.831703413,0.83311875,0.834893929,0.837217996,0.839343253,0.841195298,0.842701465,0.843801726,0.844451719,0.844626059,0.844319277,0.843545022,0.842333279,0.840725806,0.838770232,0.836513671,0.833996924,0.832002778,0.831305597
184.801985,0.831703435,0.833118786,0.834893995,0.837218132,0.839343511,0.841195748,0.842702194,0.843802839,0.844453329,0.844628281,0.844322222,0.843548776,0.842337891,0.840731266,0.838776454,0.836520487,0.834004088,0.832010022,0.831312828
185.057957,0.831703457,0.833118823,0.834894063,0.837218276,0.839343786,0.841196232,0.842702986,0.843804055,0.844455101,0.844630743,0.8443255,0.843552974,0.842343066,0.840737408,0.838783465,0.836528173,0.834012163,0.832018181,0.83132097
185.294104,0.831703474,0.833118852,0.834894117,0.83721839,0.839344005,0.841196621,0.842703628,0.84380505,0.844456561,0.844632785,0.844328235,0.843556492,0.842347419,0.840742589,0.83878939,0.836534673,0.834018991,0.832025076,0.831327847
185.524526,0.831703487,0.833118876,0.834894161,0.837218486,0.839344192,0.841196955,0.842704183,0.843805918,0.844457842,0.844634589,0.844330664,0.84355963,0.842351315,0.840747238,0.838794715,0.836540519,0.834025132,0.832031272,0.831334025
185.79275,0.831703501,0.833118899,0.834894205,0.83721858,0.839344378,0.841197292,0.842704751,0.843806811,0.844459172,0.844636471,0.844333213,0.843562939,0.842355439,0.840752171,0.838800376,0.836546739,0.834031664,0.832037859,0.831340591
186.045572,0.831703511,0.833118917,0.834894239,0.837218656,0.839344529,0.841197567,0.842705216,0.843807549,0.844460279,0.844638051,0.844335363,0.843565745,0.842358949,0.840756383,0.838805218,0.836552065,0.834037255,0.832043493,0.831346205
186.259294,0.831703519,0.83311893,0.834894264,0.837218711,0.839344639,0.841197771,0.842705564,0.843808106,0.84446112,0.844639257,0.844337014,0.843567907,0.842361663,0.840759648,0.838808978,0.836556202,0.834041599,0.832047868,0.831350562
186.512691,0.831703526,0.833118943,0.834894289,0.837218767,0.839344753,0.841197981,0.842705927,0.843808691,0.844462009,0.84464054,0.844338779,0.843570229,0.842364589,0.840763176,0.838813047,0.836560684,0.834046304,0.832052604,0.831355278
186.725441,0.831703531,0.833118952,0.834894307,0.837218807,0.839344835,0.841198137,0.842706196,0.843809129,0.844462679,0.84464151,0.844340121,0.843572002,0.84236683,0.840765886,0.838816178,0.836564135,0.834049926,0.832056248,0.831358906
186.978262,0.831703537,0.833118961,0.834894325,0.837218849,0.83934492,0.841198297,0.842706478,0.843809588,0.844463386,0.844642544,0.844341557,0.843573907,0.842369246,0.840768814,0.838819567,0.836567873,0.83405385,0.832060192,0.831362831
187.234234,0.831703541,0.833118969,0.83489434,0.837218884,0.839344994,0.841198438,0.842706726,0.843809997,0.84446402,0.844643475,0.844342858,0.84357564,0.842371452,0.840771495,0.838822675,0.836571305,0.834057452,0.832063812,0.831366433
187.445381,0.831703544,0.833118974,0.834894351,0.837218909,0.839345047,0.841198539,0.842706905,0.843810295,0.844464485,0.84464416,0.84434382,0.843576929,0.842373097,0.8407735,0.838825003,0.836573878,0.834060152,0.832066523,0.83136913
187.700803,0.831703547,0.83311898,0.834894362,0.837218935,0.839345102,0.841198646,0.842707096,0.843810614,0.844464986,0.844644905,0.84434487,0.84357834,0.842374905,0.840775708,0.838827571,0.836576718,0.834063132,0.832069515,0.831372105
187.936203,0.831703549,0.833118984,0.834894371,0.837218955,0.839345145,0.84119873,0.842707249,0.843810872,0.844465393,0.844645513,0.844345733,0.843579504,0.842376401,0.84077754,0.838829706,0.836579081,0.834065612,0.832072004,0.831374578
188.166924,0.831703551,0.833118987,0.834894378,0.837218972,0.839345182,0.841198803,0.842707381,0.843811095,0.844465748,0.844646046,0.844346492,0.843580532,0.842377727,0.840779168,0.838831607,0.836581186,0.834067821,0.832074219,0.83137678
188.403071,0.831703553,0.83311899,0.834894384,0.837218987,0.839345214,0.841198867,0.842707499,0.843811296,0.84446607,0.844646532,0.844347187,0.843581478,0.842378951,0.840780674,0.838833367,0.836583138,0.83406987,0.832076272,0.83137882
188.688968,0.831703554,0.833118993,0.83489439,0.837219002,0.839345247,0.841198934,0.842707622,0.843811507,0.84446641,0.844647049,0.844347931,0.843582494,0.84238027,0.840782302,0.838835273,0.836585253,0.83407209,0.832078496,0.831381029
188.901718,0.831703555,0.833118995,0.834894394,0.837219012,0.839345268,0.841198976,0.842707701,0.843811644,0.844466633,0.844647389,0.844348423,0.843583168,0.842381149,0.840783389,0.838836549,0.83658667,0.834073577,0.832079985,0.831382508
189.15454,0.831703556,0.833118997,0.834894398,0.837219021,0.83934529,0.84119902,0.842707783,0.843811787,0.844466866,0.844647747,0.844348943,0.843583885,0.842382086,0.840784551,0.838837914,0.836588188,0.834075169,0.83208158,0.831384091
189.368261,0.831703557,0.833118998,0.834894401,0.837219028,0.839345306,0.841199052,0.842707844,0.843811894,0.844467041,0.844648017,0.844349337,0.843584429,0.842382799,0.840785438,0.838838957,0.836589348,0.834076388,0.832082799,0.831385301
189.621658,0.831703558,0.833119,0.834894404,0.837219035,0.839345322,0.841199085,0.842707907,0.843812004,0.844467223,0.8446483,0.844349752,0.843585005,0.842383556,0.84078638,0.838840069,0.836590586,0.834077686,0.832084098,0.83138659
189.877081,0.831703558,0.833119001,0.834894406,0.837219041,0.839345335,0.841199114,0.842707961,0.843812101,0.844467384,0.844648551,0.844350121,0.843585519,0.842384235,0.840787228,0.83884107,0.836591701,0.834078857,0.832085268,0.831387751
190.08723,0.831703559,0.833119002,0.834894407,0.837219045,0.839345345,0.841199134,0.842708,0.843812171,0.8444675,0.844648733,0.84435039,0.843585896,0.842384734,0.840787852,0.838841808,0.836592524,0.834079721,0.832086132,0.831388608
190.343202,0.831703559,0.833119002,0.834894409,0.83721905,0.839345355,0.841199155,0.842708041,0.843812245,0.844467625,0.84464893,0.844350683,0.843586307,0.842385278,0.840788536,0.838842617,0.836593428,0.83408067,0.83208708,0.831389548
190.579348,0.83170356,0.833119003,0.83489441,0.837219053,0.839345363,0.841199172,0.842708074,0.843812305,0.844467725,0.844649089,0.84435092,0.843586641,0.842385724,0.840789096,0.838843282,0.83659417,0.83408145,0.832087858,0.83139032
190.809771,0.83170356,0.833119003,0.834894411,0.837219056,0.839345369,0.841199186,0.842708102,0.843812355,0.844467811,0.844649226,0.844351126,0.843586932,0.842386112,0.840789585,0.838843863,0.83659482,0.834082133,0.83208854,0.831390996
191.04517,0.83170356,0.833119004,0.834894412,0.837219058,0.839345375,0.841199199,0.842708127,0.843812401,0.844467889,0.844649349,0.844351312,0.843587196,0.842386466,0.840790032,0.838844395,0.836595415,0.834082757,0.832089163,0.831391613
191.330817,0.83170356,0.833119004,0.834894413,0.837219061,0.839345381,0.841199211,0.842708152,0.843812448,0.84446797,0.84464948,0.844351509,0.843587476,0.842386842,0.840790509,0.838844963,0.836596052,0.834083426,0.832089831,0.831392275
191.544539,0.83170356,0.833119005,0.834894414,0.837219062,0.839345385,0.841199219,0.842708169,0.843812478,0.844468022,0.844649565,0.844351638,0.843587661,0.842387092,0.840790826,0.838845341,0.836596476,0.834083871,0.832090275,0.831392714
191.797935,0.83170356,0.833119005,0.834894414,0.837219064,0.839345388,0.841199228,0.842708186,0.84381251,0.844468077,0.844649653,0.844351773,0.843587855,0.842387354,0.840791159,0.83884574,0.836596923,0.834084341,0.832090743,0.831393178
192.010685,0.831703561,0.833119005,0.834894415,0.837219065,0.839345391,0.841199234,0.842708198,0.843812533,0.844468117,0.844649719,0.844351874,0.843588,0.84238755,0.840791409,0.838846039,0.836597259,0.834084694,0.832091095,0.831393526
192.263507,0.831703561,0.833119005,0.834894415,0.837219066,0.839345394,0.84119924,0.84270821,0.843812556,0.844468159,0.844649787,0.844351979,0.843588152,0.842387756,0.840791672,0.838846355,0.836597613,0.834085066,0.832091466,0.831393894
192.519479,0.831703561,0.833119005,0.834894416,0.837219067,0.839345396,0.841199245,0.842708221,0.843812577,0.844468195,0.844649847,0.844352071,0.843588286,0.842387939,0.840791907,0.838846637,0.83659793,0.8340854,0.832091798,0.831394223
192.730626,0.831703561,0.833119005,0.834894416,0.837219068,0.839345398,0.841199249,0.842708229,0.843812592,0.844468221,0.844649891,0.844352138,0.843588384,0.842388073,0.840792078,0.838846843,0.836598162,0.834085644,0.832092041,0.831394463
192.986048,0.831703561,0.833119006,0.834894416,0.837219068,0.8393454,0.841199253,0.842708237,0.843812607,0.844468249,0.844649937,0.84435221,0.843588488,0.842388216,0.840792262,0.838847065,0.836598412,0.834085907,0.832092302,0.831394722
193.221447,0.831703561,0.833119006,0.834894416,0.837219069,0.839345401,0.841199256,0.842708243,0.84381262,0.844468271,0.844649973,0.844352268,0.843588573,0.842388332,0.840792411,0.838847245,0.836598615,0.83408612,0.832092515,0.831394932
193.452169,0.831703561,0.833119006,0.834894416,0.837219069,0.839345402,0.841199258,0.842708249,0.84381263,0.84446829,0.844650005,0.844352317,0.843588645,0.842388432,0.840792541,0.838847401,0.836598792,0.834086306,0.832092699,0.831395115
193.688316,0.831703561,0.833119006,0.834894417,0.83721907,0.839345403,0.841199261,0.842708254,0.843812639,0.844468306,0.844650033,0.844352362,0.843588711,0.842388523,0.840792658,0.838847543,0.836598952,0.834086474,0.832092867,0.83139528
193.974213,0.831703561,0.833119006,0.834894417,0.83721907,0.839345404,0.841199263,0.842708258,0.843812649,0.844468324,0.844650063,0.844352408,0.84358878,0.842388618,0.840792782,0.838847692,0.836599121,0.834086651,0.832093043,0.831395455
194.186963,0.831703561,0.833119006,0.834894417,0.83721907,0.839345404,0.841199264,0.842708261,0.843812655,0.844468335,0.844650081,0.844352438,0.843588824,0.84238868,0.840792862,0.83884779,0.836599231,0.834086768,0.832093159,0.831395569
194.439784,0.831703561,0.833119006,0.834894417,0.83721907,0.839345405,0.841199266,0.842708265,0.843812661,0.844468346,0.844650101,0.844352469,0.843588871,0.842388745,0.840792946,0.838847892,0.836599347,0.834086889,0.83209328,0.831395689
194.653506,0.831703561,0.833119006,0.834894417,0.837219071,0.839345406,0.841199267,0.842708267,0.843812666,0.844468355,0.844650115,0.844352492,0.843588905,0.842388793,0.840793009,0.838847969,0.836599434,0.834086981,0.832093371,0.831395778
194.906903,0.831703561,0.833119006,0.834894417,0.837219071,0.839345406,0.841199268,0.842708269,0.84381267,0.844468363,0.84465013,0.844352516,0.843588941,0.842388843,0.840793074,0.838848049,0.836599524,0.834087076,0.832093465,0.831395871
195.162325,0.831703561,0.833119006,0.834894417,0.837219071,0.839345406,0.841199269,0.842708271,0.843812674,0.844468371,0.844650143,0.844352537,0.843588972,0.842388887,0.840793132,0.838848119,0.836599604,0.834087159,0.832093548,0.831395953
195.372475,0.831703561,0.833119006,0.834894417,0.837219071,0.839345407,0.841199269,0.842708273,0.843812677,0.844468376,0.844650152,0.844352552,0.843588994,0.842388918,0.840793173,0.838848169,0.836599661,0.83408722,0.832093608,0.831396013
195.628446,0.831703561,0.833119006,0.834894417,0.837219071,0.839345407,0.84119927,0.842708274,0.84381268,0.844468382,0.844650162,0.844352568,0.843589018,0.842388952,0.840793218,0.838848224,0.836599723,0.834087285,0.832093673,0.831396077
195.864593,0.831703561,0.833119006,0.834894417,0.837219071,0.839345407,0.841199271,0.842708275,0.843812682,0.844468386,0.84465017,0.84435258,0.843589038,0.842388979,0.840793253,0.838848267,0.836599772,0.834087337,0.832093724,0.831396128
196.095016,0.831703561,0.833119006,0.834894417,0.837219071,0.839345407,0.841199271,0.842708276,0.843812684,0.84446839,0.844650176,0.844352591,0.843589054,0.842389002,0.840793284,0.838848305,0.836599815,0.834087382,0.832093769,0.831396172
196.330415,0.831703561,0.833119006,0.834894417,0.837219071,0.839345407,0.841199271,0.842708277,0.843812686,0.844468393,0.844650182,0.8443526,0.843589068,0.842389023,0.840793311,0.838848338,0.836599853,0.834087422,0.832093809,0.831396211
196.561137,0.831703561,0.833119006,0.834894417,0.837219071,0.839345407,0.841199272,0.842708278,0.843812688,0.844468396,0.844650187,0.844352608,0.843589081,0.84238904,0.840793335,0.838848367,0.836599886,0.834087457,0.832093843,0.831396245
196.829783,0.831703561,0.833119006,0.834894417,0.837219071,0.839345408,0.841199272,0.842708278,0.843812689,0.844468399,0.844650192,0.844352617,0.843589093,0.842389058,0.840793358,0.838848396,0.836599919,0.834087492,0.832093878,0.831396279
197.08318,0.831703561,0.833119006,0.834894417,0.837219071,0.839345408,0.841199272,0.842708279,0.84381269,0.844468401,0.844650196,0.844352623,0.843589103,0.842389073,0.840793377,0.83884842,0.836599946,0.83408752,0.832093906,0.831396307
197.29593,0.831703561,0.833119006,0.834894417,0.837219071,0.839345408,0.841199272,0.842708279,0.843812691,0.844468402,0.844650199,0.844352628,0.843589111,0.842389083,0.840793391,0.838848437,0.836599966,0.834087541,0.832093927,0.831396327
