Time ((min)),Degree of Cure [z = 49.990 mm: Degree of Cure],Degree of Cure [z = 49.521 mm: Degree of Cure 1],Degree of Cure [z = 48.125 mm: Degree of Cure 2],Degree of Cure [z = 46.250 mm: Degree of Cure 3],Degree of Cure [z = 44.375 mm: Degree of Cure 4],Degree of Cure [z = 42.500 mm: Degree of Cure 5],Degree of Cure [z = 40.625 mm: Degree of Cure 6],Degree of Cure [z = 38.750 mm: Degree of Cure 7],Degree of Cure [z = 36.875 mm: Degree of Cure 8],Degree of Cure [z = 35.000 mm: Degree of Cure 9],Degree of Cure [z = 33.125 mm: Degree of Cure 10],Degree of Cure [z = 31.250 mm: Degree of Cure 11],Degree of Cure [z = 29.375 mm: Degree of Cure 12],Degree of Cure [z = 27.500 mm: Degree of Cure 13],Degree of Cure [z = 25.625 mm: Degree of Cure 14],Degree of Cure [z = 23.750 mm: Degree of Cure 15],Degree of Cure [z = 21.875 mm: Degree of Cure 16],Degree of Cure [z = 20.479 mm: Degree of Cure 17],Degree of Cure [z = 20.010 mm: Degree of Cure 18]
26.8917955,0.052118854,0.051981746,0.051639531,0.051296988,0.051055349,0.05088479,0.050765598,0.050684791,0.050634009,0.050608203,0.050604874,0.050623701,0.0506665,0.050737484,0.050843903,0.050997163,0.051214667,0.051430182,0.05151612
27.1477672,0.052227373,0.052083764,0.05172522,0.051366155,0.051112718,0.050933741,0.050808612,0.05072375,0.050670406,0.050643295,0.0506398,0.050659588,0.050704557,0.050779121,0.050890868,0.051051732,0.051279912,0.051505902,0.051595992
27.383914,0.052332065,0.052182201,0.051807945,0.051432975,0.051168176,0.050981089,0.050850235,0.050761462,0.050705647,0.050677277,0.050673623,0.050694337,0.0507414,0.050819417,0.0509363,0.051104491,0.051342955,0.051579029,0.051673115
27.6143365,0.052438511,0.052282305,0.05189211,0.051501001,0.051224668,0.051029342,0.050892673,0.050799926,0.050741598,0.050711948,0.050708132,0.050729787,0.050778979,0.050860505,0.050982607,0.051158241,0.051407144,0.051653453,0.051751594
27.8497357,0.05255191,0.052388964,0.05198183,0.051573563,0.051284961,0.05108087,0.05093801,0.05084103,0.050780026,0.050749013,0.050745024,0.050767682,0.050819141,0.050904403,0.051032061,0.051215615,0.051475624,0.051732815,0.051835266
28.0804575,0.052667704,0.052497892,0.052073502,0.051647749,0.051346638,0.051133605,0.050984429,0.050883129,0.050819394,0.050786988,0.050782823,0.050806504,0.050860278,0.050949354,0.051082681,0.051274313,0.051545646,0.051813927,0.051920771
28.3491042,0.052808661,0.052630515,0.05218517,0.051738175,0.051421863,0.051197959,0.0510411,0.050934544,0.050867484,0.050833383,0.050829003,0.050853931,0.050910522,0.051004238,0.05114446,0.051345914,0.051631008,0.051912764,0.052024943
28.602501,0.052947966,0.052761605,0.052295604,0.051827663,0.051496354,0.05126172,0.051097275,0.050985528,0.050915183,0.050879407,0.050874815,0.050900974,0.050960347,0.051058647,0.051205678,0.051416826,0.051715497,0.052010541,0.05212798
28.815251,0.053069692,0.05287617,0.052392158,0.051905948,0.051561553,0.051317555,0.051146486,0.051030204,0.05095699,0.050919751,0.050914973,0.050942207,0.051004012,0.051106314,0.05125929,0.0514789,0.051789417,0.052096053,0.052218078
29.0680727,0.053220566,0.053018189,0.052511905,0.052003095,0.051642507,0.051386915,0.051207643,0.051085744,0.051008974,0.050969922,0.050964913,0.050993481,0.051058297,0.051165558,0.051325896,0.051555983,0.051881159,0.052202134,0.052329833
29.2817945,0.053353296,0.053143147,0.052617309,0.052088654,0.05171384,0.05144806,0.051261577,0.051134739,0.051054843,0.051014195,0.051008984,0.051038723,0.051106188,0.051217809,0.051384619,0.051623911,0.051961966,0.052295533,0.052428214
29.5351912,0.053517422,0.053297683,0.05274772,0.052194573,0.051802197,0.051523833,0.051328442,0.0511955,0.051111738,0.051069118,0.051063656,0.051094844,0.051165583,0.051282592,0.051457397,0.05170806,0.052062013,0.052411121,0.05254995
29.7906137,0.053690218,0.053460408,0.0528851,0.052306217,0.05189538,0.051603784,0.051399022,0.051259658,0.051171828,0.051127132,0.051121405,0.051154118,0.051228302,0.051350981,0.051534196,0.051796814,0.052167479,0.052532918,0.052678206
30.000763,0.053838438,0.053600008,0.053003007,0.052402089,0.051975441,0.051672509,0.051459715,0.051314845,0.051223526,0.05117705,0.051171097,0.051205117,0.051282254,0.051409793,0.051600216,0.051873076,0.052258055,0.052637475,0.052788292
30.2567347,0.054026274,0.053776941,0.053152502,0.052523708,0.052077051,0.051759769,0.051536806,0.051384963,0.051289225,0.051240493,0.051234252,0.051269928,0.051350807,0.0514845,0.051684048,0.051969874,0.052372964,0.052770074,0.052927884
30.4928815,0.054207263,0.053947449,0.053296627,0.052641024,0.052175119,0.051844027,0.051611274,0.051452716,0.051352722,0.051301817,0.051295298,0.051332569,0.051417051,0.05155667,0.051765003,0.052063306,0.052483819,0.05289794,0.053062475
30.723304,0.054391089,0.05412065,0.053443083,0.052760297,0.052274869,0.051929766,0.051687079,0.051521705,0.05141739,0.051364278,0.051357478,0.051396368,0.051484507,0.05163014,0.051847388,0.052158347,0.05259653,0.053027899,0.053199251
30.9915282,0.054614581,0.054331253,0.053621235,0.052905461,0.052396335,0.052034219,0.051779464,0.051605809,0.051496243,0.051440449,0.051433306,0.051474163,0.051566745,0.051719686,0.05194776,0.052274088,0.052733718,0.053186017,0.053365642
31.24435,0.054835075,0.054539057,0.05379709,0.053048833,0.052516363,0.052137484,0.051870836,0.051689018,0.051574274,0.051515834,0.051508353,0.051551148,0.051648112,0.051808255,0.052046999,0.052388467,0.052869222,0.05334213,0.053529898
31.4580717,0.055028937,0.054721782,0.053951773,0.053175001,0.052622035,0.052228435,0.051951339,0.051762347,0.051643053,0.051582288,0.051574508,0.051619008,0.051719821,0.051886291,0.052134407,0.052489173,0.052988473,0.053479471,0.053674386
31.7114685,0.055268508,0.054947615,0.054143015,0.053331064,0.052752806,0.052341034,0.052051039,0.051853189,0.051728274,0.051664637,0.051656488,0.051703091,0.051808659,0.051982942,0.052242628,0.052613804,0.053135987,0.0536493,0.053853032
31.9242185,0.055477672,0.055144805,0.054310054,0.053467435,0.052867125,0.052439505,0.052138257,0.051932678,0.051802858,0.051736714,0.051728243,0.051776682,0.051886397,0.052067497,0.052337274,0.05272276,0.053264893,0.053797658,0.054009073
32.1770402,0.055736695,0.055389026,0.054517001,0.053636465,0.053008883,0.05256166,0.052246491,0.052031347,0.051895456,0.051826208,0.051817338,0.051868048,0.051982896,0.052172429,0.052454691,0.052857876,0.053424675,0.053981487,0.0542024
32.433012,0.056010435,0.05564715,0.054735798,0.053815255,0.053158893,0.052690978,0.052361111,0.052135866,0.051993563,0.051921036,0.051911743,0.051964852,0.05208512,0.052283558,0.052578998,0.053000862,0.053593689,0.054175869,0.054406802
32.6441587,0.056245733,0.055869047,0.054923946,0.053969067,0.053288001,0.05280232,0.05245983,0.052225909,0.052078097,0.052002753,0.051993097,0.052048266,0.052173188,0.052379273,0.052686029,0.053123929,0.053739094,0.054343044,0.054582574
32.8995812,0.056541714,0.056148195,0.055160704,0.054162694,0.05345059,0.052942585,0.052584232,0.052339405,0.052184667,0.05210578,0.052095666,0.052153424,0.052284197,0.052499893,0.052820868,0.053278914,0.053922139,0.054553429,0.054803755
33.1349805,0.056826425,0.056416739,0.055388536,0.0543491,0.053607182,0.053077729,0.05270413,0.052448821,0.052287425,0.052205131,0.052194577,0.052254822,0.052391218,0.05261615,0.052950787,0.053428185,0.05409836,0.054755904,0.055016598
33.3657022,0.057116756,0.056690608,0.055620946,0.054539324,0.05376704,0.053215739,0.052826608,0.052560617,0.052392436,0.052306669,0.052295664,0.052358444,0.052500569,0.05273491,0.053083464,0.053580573,0.054278188,0.054962464,0.055233712
33.601849,0.057426186,0.056982516,0.05586873,0.054742208,0.053937601,0.05336304,0.05295737,0.052680004,0.052504594,0.052415128,0.052403643,0.052469121,0.052617347,0.052861707,0.053225076,0.053743164,0.054469983,0.055182703,0.055465182
33.8877457,0.057817985,0.057352162,0.056182589,0.054999299,0.05415382,0.053549842,0.053123251,0.052831493,0.052646938,0.052552789,0.052540695,0.052609586,0.052765528,0.053022559,0.053404664,0.053949279,0.054713016,0.055461691,0.055758364
34.1004957,0.058122008,0.057639017,0.056426211,0.055198927,0.054321772,0.053694992,0.053252184,0.052949267,0.052757619,0.052659838,0.05264727,0.052718807,0.052880731,0.053147584,0.053544211,0.054109381,0.054901724,0.055678253,0.055985924
34.3533175,0.058498408,0.057994188,0.056727926,0.055446246,0.05452992,0.053874941,0.053412071,0.053095349,0.052894925,0.05279265,0.052779495,0.052854303,0.053023626,0.053302627,0.053717211,0.054307798,0.055135503,0.055946466,0.056267729
34.5670392,0.058829232,0.058306374,0.05699318,0.055663745,0.054713029,0.054033289,0.053552803,0.053223956,0.053015824,0.0529096,0.052895928,0.052973608,0.053149427,0.053439094,0.053869444,0.054482342,0.055341086,0.056182269,0.056515463
34.820436,0.059237912,0.058692056,0.057320955,0.055932597,0.054939446,0.05422915,0.053726921,0.053383108,0.053165459,0.053054359,0.053040048,0.053121271,0.053305107,0.053607936,0.054057739,0.054698163,0.055595194,0.056473654,0.056821562
35.0758585,0.059667812,0.05909779,0.057665844,0.056215575,0.055177837,0.054435431,0.053910352,0.053550808,0.053323155,0.053206928,0.053191943,0.053276889,0.053469149,0.053785808,0.054256048,0.054925387,0.055862635,0.056780247,0.057143611
35.2860077,0.060036274,0.059445563,0.057961523,0.056458252,0.05538234,0.054612441,0.054067795,0.053694778,0.053458555,0.053337935,0.053322371,0.053410504,0.053609976,0.053938476,0.054426211,0.055120302,0.056091971,0.05704309,0.05741968
35.5419795,0.060502926,0.059886034,0.058336081,0.05676575,0.055641538,0.054836852,0.054267444,0.053877376,0.053630307,0.053504127,0.053487828,0.053579992,0.053788589,0.054132067,0.054641936,0.055367334,0.056382538,0.057376037,0.057769356
35.7781262,0.060952276,0.0603102,0.058696843,0.05706201,0.055891338,0.055053188,0.054459958,0.054053485,0.053795978,0.053664445,0.053647438,0.053743478,0.05396085,0.054318736,0.05484989,0.055605394,0.056662459,0.057696705,0.058106108
36.0085487,0.061408443,0.060740823,0.059063157,0.057362904,0.056145113,0.055273021,0.054655627,0.054232512,0.053964416,0.053827451,0.053809723,0.053909692,0.054135964,0.054508458,0.055061196,0.055847225,0.056946728,0.058022285,0.058447994
36.243948,0.061893671,0.061198902,0.059452893,0.057683119,0.056415254,0.05550709,0.054864015,0.054423209,0.054143855,0.054001115,0.053982618,0.054086761,0.054322488,0.054710506,0.055286173,0.05610463,0.057249216,0.058368654,0.058811684
36.5295947,0.062509475,0.061780283,0.059947621,0.058089707,0.056758356,0.055804458,0.055128818,0.054665579,0.054371948,0.054221881,0.054202406,0.054311838,0.05455955,0.054967241,0.055571972,0.056431525,0.05763324,0.058808285,0.059273264
36.7433165,0.062990032,0.062233999,0.060333769,0.058407134,0.057026285,0.056036728,0.055335696,0.054854964,0.054550197,0.054394415,0.054374174,0.054487728,0.054744779,0.055167806,0.055795188,0.05668677,0.057933006,0.059151387,0.059633471
36.9967132,0.063583764,0.062794595,0.060810955,0.058799489,0.057357538,0.056323961,0.055591581,0.055089251,0.054770735,0.054607893,0.054586704,0.054705341,0.05497392,0.05541587,0.056071204,0.057002308,0.058303476,0.059575325,0.060078514
37.2094632,0.064102114,0.063284035,0.061227626,0.059142153,0.057646898,0.056574918,0.05581519,0.055294016,0.054963502,0.054794499,0.05477248,0.05489555,0.055174179,0.055632633,0.056312342,0.057277907,0.058626975,0.059945446,0.060467038
37.462285,0.064743989,0.06389014,0.061743689,0.059566649,0.058005441,0.056885945,0.056092376,0.055547882,0.05520252,0.055025889,0.055002839,0.055131388,0.055422449,0.055901314,0.056611169,0.057619356,0.059027659,0.060403785,0.060948135
37.7182567,0.065422407,0.064530777,0.062289228,0.060015482,0.058384619,0.057214938,0.056385628,0.055816502,0.055455455,0.055270765,0.055246621,0.055380952,0.055685135,0.056185546,0.056927225,0.0579804,0.059451227,0.06088821,0.061456582
37.9294035,0.066005619,0.065081537,0.062758296,0.060401477,0.058710779,0.057497988,0.056637972,0.056047685,0.055673159,0.055481542,0.055456456,0.055595749,0.055911199,0.05643011,0.057199113,0.058290915,0.059815422,0.061304653,0.061893647
38.184826,0.066739438,0.06577455,0.063348584,0.060887307,0.05912137,0.057854368,0.056955741,0.056338841,0.055947365,0.055747034,0.055720757,0.055866284,0.056195893,0.056738056,0.057541401,0.058681747,0.060273715,0.061828608,0.062443519
38.4202252,0.067445528,0.066441406,0.063916672,0.061354957,0.059516674,0.058197546,0.05726179,0.056619298,0.056211518,0.056002803,0.055975377,0.056126891,0.056470106,0.057034616,0.057870963,0.059057961,0.060714754,0.062332742,0.062972556
38.650947,0.068165842,0.067121726,0.0644963,0.061832187,0.059920144,0.05854787,0.057574257,0.05690567,0.056481265,0.056263998,0.056235394,0.056393007,0.056750085,0.057337365,0.058207341,0.059441874,0.061164719,0.062846994,0.063512181
38.8870937,0.068933885,0.067847159,0.065114444,0.062341219,0.060350575,0.058921664,0.057907707,0.057211309,0.056769183,0.056542798,0.056512934,0.056677038,0.05704888,0.05766041,0.058566202,0.059851361,0.061644547,0.063395281,0.064087487
39.1729905,0.069906968,0.068766306,0.065897767,0.062986396,0.060896227,0.059395601,0.058330556,0.057598937,0.057134368,0.056896431,0.056864961,0.057037275,0.057427796,0.058070011,0.059021124,0.06037034,0.062252524,0.064089872,0.064816259
39.3857405,0.070662561,0.069480054,0.066506124,0.063487547,0.061320137,0.059763851,0.058659154,0.057900197,0.057418204,0.057171296,0.057138575,0.057317251,0.057722258,0.058388273,0.059374536,0.060773433,0.062724637,0.064629153,0.065382045
39.6385622,0.071598647,0.070364352,0.067259962,0.064108656,0.061845603,0.060220392,0.05906659,0.058273776,0.057770202,0.057512178,0.057477899,0.057664444,0.058087374,0.05878284,0.059812602,0.061272975,0.063309579,0.065297196,0.066082878
39.852284,0.072422033,0.071142226,0.067923164,0.064655173,0.062308026,0.060622209,0.059425228,0.05860264,0.058080086,0.057812284,0.057776627,0.057970081,0.058408759,0.059130103,0.060198086,0.061712476,0.063824111,0.065884735,0.066699222
40.1056807,0.07344,0.072103991,0.068743288,0.065331129,0.062880064,0.061119345,0.059868996,0.059009606,0.058463588,0.058183692,0.058146324,0.058348305,0.058806428,0.059559731,0.060674916,0.062256012,0.064460293,0.06661105,0.067461096
40.3611032,0.074511879,0.073116764,0.069607052,0.066043184,0.063482739,0.061643174,0.060336643,0.059438508,0.058867783,0.058575148,0.058535968,0.05874691,0.059225483,0.060012399,0.061177231,0.062828485,0.065130196,0.067375728,0.068263158
40.5712525,0.075431413,0.073985662,0.070348252,0.066654323,0.064000082,0.062092896,0.060738175,0.059806804,0.059214883,0.058911314,0.05887057,0.059089186,0.059585282,0.060401004,0.061608384,0.063319757,0.065704944,0.068031664,0.068951113
40.8272243,0.076597177,0.075087316,0.071288168,0.067429448,0.064656332,0.06266343,0.061247621,0.060274114,0.059655317,0.059337879,0.05929514,0.059523469,0.060041755,0.060893963,0.062155231,0.063942746,0.066433637,0.068863148,0.069823129
41.063371,0.07772094,0.076149383,0.072194519,0.068177063,0.065289394,0.063213878,0.061739185,0.060725056,0.060080345,0.059749529,0.059704854,0.059942527,0.060482179,0.061369521,0.062682684,0.064543514,0.067136167,0.069664609,0.070663592
41.2937935,0.078863008,0.077228856,0.073115929,0.06893726,0.065933206,0.063773737,0.062239196,0.061183778,0.060512722,0.060168298,0.060121644,0.060368796,0.06093014,0.061853157,0.063219011,0.065154276,0.067850223,0.070479059,0.071517611
41.5291928,0.080079196,0.078378515,0.0740975,0.069747288,0.066619332,0.064370464,0.062772184,0.061672786,0.060973663,0.060614736,0.060565958,0.060823188,0.061407607,0.062368581,0.063790496,0.065804945,0.068610748,0.071346324,0.072426937
41.8148395,0.081624682,0.079839659,0.075345404,0.070777395,0.067492037,0.065129562,0.063450266,0.062294958,0.061560148,0.061182769,0.06113127,0.06140128,0.062014991,0.063024154,0.064517241,0.066632202,0.069577406,0.072448377,0.073582321
42.0285613,0.082832301,0.080981533,0.076320937,0.071582895,0.068174574,0.065723318,0.063980699,0.062781683,0.062018967,0.061627153,0.061573511,0.061853489,0.062490066,0.063536852,0.065085505,0.067278926,0.070332909,0.073309489,0.074485017
42.281958,0.084326122,0.082394249,0.077528289,0.072580126,0.069019745,0.066458654,0.064637674,0.06338456,0.062587297,0.062177601,0.062121287,0.062413572,0.063078409,0.064171701,0.065789034,0.068079411,0.071267765,0.074374737,0.075601588
42.494708,0.085631917,0.083629342,0.078584208,0.073452547,0.069759271,0.06710215,0.065212639,0.063912206,0.063084717,0.062659368,0.062600698,0.062903724,0.063593243,0.064727162,0.066404488,0.068779541,0.072085201,0.075305948,0.076577562
42.7475298,0.087250878,0.085160938,0.079894189,0.074535291,0.070677293,0.067901078,0.065926552,0.064567401,0.063702396,0.063257606,0.063195987,0.063512308,0.064232406,0.065416664,0.06716832,0.069648256,0.073099139,0.07646065,0.077787617
42.9612515,0.088675996,0.086509412,0.081048048,0.075489356,0.071486388,0.068605302,0.066555887,0.065145001,0.064246932,0.063784997,0.06372076,0.064048763,0.064795763,0.06602431,0.067841357,0.070413537,0.073992075,0.077477243,0.078852809
43.2146483,0.090439152,0.088178125,0.082476673,0.076671151,0.072488883,0.069478003,0.067335863,0.065860899,0.064921864,0.064438672,0.064371161,0.064713595,0.065493855,0.066777171,0.068675071,0.071361265,0.075097485,0.078735279,0.080170793
43.4700708,0.092297074,0.089936977,0.08398334,0.07791813,0.073546977,0.07039926,0.068159316,0.066616741,0.065634466,0.065128821,0.065057822,0.065415434,0.066230723,0.067571728,0.069554779,0.072360999,0.0762631,0.080061315,0.081559797
43.68022,0.093891933,0.091447205,0.085277838,0.078990095,0.07445686,0.071191624,0.068867639,0.067266946,0.066247487,0.065722517,0.06564849,0.066019111,0.066864455,0.068254964,0.070311072,0.073220226,0.077264475,0.081200031,0.082752379
43.9361918,0.095915048,0.093363499,0.086921449,0.080351914,0.075613136,0.072198741,0.06976803,0.068093501,0.067026783,0.066477235,0.066399323,0.06678642,0.067669875,0.069123168,0.071271912,0.074311528,0.078535794,0.082645109,0.084265553
44.1723385,0.097866336,0.095212396,0.088508503,0.081667778,0.076730839,0.073172485,0.070638698,0.068892823,0.067780418,0.067207087,0.067125379,0.067528342,0.068448544,0.069962383,0.07220044,0.075365764,0.079763312,0.084039678,0.085725526
44.402761,0.099850297,0.09709289,0.090123948,0.083008106,0.077869776,0.074164954,0.07152622,0.069707668,0.068548702,0.067951111,0.067865494,0.068284563,0.069242123,0.070817519,0.073146356,0.076439377,0.081012772,0.085458455,0.08721053
44.6709853,0.102265097,0.099382684,0.092092854,0.084643057,0.07925974,0.075376505,0.072609823,0.070702614,0.069486815,0.068859582,0.068769138,0.069207781,0.070210806,0.071861131,0.074300432,0.077748725,0.082535676,0.087186683,0.089018977
